,time,date,symbol,open,high,low,close
19321,45060,220317,BANKNIFTY,36533.75,36535.65,36514.65,36519.35
19322,45120,220317,BANKNIFTY,36520.2,36527.7,36519.2,36525.45
19323,45180,220317,BANKNIFTY,36527.35,36538.25,36512.75,36514.9
19324,45240,220317,BANKNIFTY,36516.55,36527.75,36516.55,36526.7
19325,45300,220317,BANKNIFTY,36527.4,36540.0,36526.3,36539.1
19326,45360,220317,BANKNIFTY,36540.1,36543.35,36531.85,36534.55
19327,45420,220317,BANKNIFTY,36534.8,36540.4,36530.3,36539.45
19328,45480,220317,BANKNIFTY,36541.1,36548.9,36534.55,36548.9
19329,45540,220317,BANKNIFTY,36548.95,36559.6,36544.6,36557.15
19330,45600,220317,BANKNIFTY,36561.75,36561.75,36528.95,36534.7
19331,45660,220317,BANKNIFTY,36531.55,36541.95,36531.55,36538.85
19332,45720,220317,BANKNIFTY,36540.3,36543.3,36533.65,36539.0
19333,45780,220317,BANKNIFTY,36539.8,36548.8,36537.35,36546.85
19334,45840,220317,BANKNIFTY,36546.4,36548.65,36538.75,36544.6
19335,45900,220317,BANKNIFTY,36548.35,36551.75,36539.95,36550.95
19336,45960,220317,BANKNIFTY,36551.5,36553.3,36539.75,36542.65
19337,46020,220317,BANKNIFTY,36545.05,36553.6,36542.65,36551.6
19338,46080,220317,BANKNIFTY,36553.4,36559.8,36549.55,36558.7
19339,46140,220317,BANKNIFTY,36558.45,36561.35,36542.6,36542.6
19340,46200,220317,BANKNIFTY,36543.65,36544.4,36530.15,36538.85
19341,46260,220317,BANKNIFTY,36539.1,36539.1,36509.9,36516.95
19342,46320,220317,BANKNIFTY,36518.0,36520.3,36512.2,36519.45
19343,46380,220317,BANKNIFTY,36521.1,36521.55,36516.3,36516.6
19344,46440,220317,BANKNIFTY,36518.7,36518.7,36502.55,36506.1
19345,46500,220317,BANKNIFTY,36507.3,36514.7,36505.85,36512.55
19346,46560,220317,BANKNIFTY,36513.1,36517.1,36512.15,36514.6
19347,46620,220317,BANKNIFTY,36515.8,36521.4,36487.85,36495.35
19348,46680,220317,BANKNIFTY,36496.5,36509.1,36493.85,36494.6
19349,46740,220317,BANKNIFTY,36498.15,36506.05,36493.0,36493.5
19350,46800,220317,BANKNIFTY,36495.95,36503.25,36480.65,36499.8
19351,46860,220317,BANKNIFTY,36501.4,36521.9,36500.65,36517.85
19352,46920,220317,BANKNIFTY,36517.55,36517.9,36504.1,36504.1
19353,46980,220317,BANKNIFTY,36502.35,36505.0,36499.25,36501.45
19354,47040,220317,BANKNIFTY,36501.3,36502.1,36482.95,36485.1
19355,47100,220317,BANKNIFTY,36486.1,36496.2,36481.6,36490.5
19356,47160,220317,BANKNIFTY,36491.5,36491.75,36470.9,36484.65
19357,47220,220317,BANKNIFTY,36486.3,36496.05,36484.05,36494.3
19358,47280,220317,BANKNIFTY,36494.4,36507.15,36490.45,36503.95
19359,47340,220317,BANKNIFTY,36504.6,36508.9,36500.8,36506.7
19360,47400,220317,BANKNIFTY,36508.15,36508.15,36487.45,36495.55
19361,47460,220317,BANKNIFTY,36497.5,36509.15,36496.95,36508.7
19362,47520,220317,BANKNIFTY,36508.8,36509.05,36494.25,36495.7
19363,47580,220317,BANKNIFTY,36496.05,36499.4,36490.65,36499.4
19364,47640,220317,BANKNIFTY,36500.25,36500.25,36490.65,36496.4
19365,47700,220317,BANKNIFTY,36496.8,36506.4,36494.8,36505.6
19366,47760,220317,BANKNIFTY,36504.95,36504.95,36482.1,36494.8
19367,47820,220317,BANKNIFTY,36496.05,36503.4,36492.3,36494.65
19368,47880,220317,BANKNIFTY,36494.85,36506.3,36494.25,36504.65
19369,47940,220317,BANKNIFTY,36504.1,36504.1,36492.85,36498.7
19370,48000,220317,BANKNIFTY,36501.3,36501.4,36484.95,36488.3
19371,48060,220317,BANKNIFTY,36487.45,36487.45,36466.6,36482.25
19372,48120,220317,BANKNIFTY,36480.85,36489.9,36480.85,36487.4
19373,48180,220317,BANKNIFTY,36495.95,36550.05,36493.2,36530.1
19374,48240,220317,BANKNIFTY,36533.7,36533.7,36505.05,36512.6
19375,48300,220317,BANKNIFTY,36511.85,36511.95,36481.15,36482.65
19376,48360,220317,BANKNIFTY,36480.3,36486.4,36467.65,36483.8
19377,48420,220317,BANKNIFTY,36482.25,36491.7,36480.5,36489.9
19378,48480,220317,BANKNIFTY,36493.05,36493.05,36462.5,36467.7
19379,48540,220317,BANKNIFTY,36474.65,36488.15,36472.0,36485.7
19380,48600,220317,BANKNIFTY,36488.6,36492.5,36478.75,36491.95
19381,48660,220317,BANKNIFTY,36493.8,36493.8,36481.9,36485.6
19382,48720,220317,BANKNIFTY,36490.7,36492.65,36486.25,36491.85
19383,48780,220317,BANKNIFTY,36493.05,36514.9,36490.15,36514.0
19384,48840,220317,BANKNIFTY,36514.1,36514.1,36495.25,36498.9
19385,48900,220317,BANKNIFTY,36497.0,36497.55,36475.95,36489.6
19386,48960,220317,BANKNIFTY,36489.25,36493.1,36478.15,36491.3
19387,49020,220317,BANKNIFTY,36489.25,36493.7,36483.5,36484.25
19388,49080,220317,BANKNIFTY,36483.2,36486.25,36466.55,36468.45
19389,49140,220317,BANKNIFTY,36471.65,36486.75,36465.25,36484.7
19390,49200,220317,BANKNIFTY,36484.2,36496.7,36468.75,36471.8
19391,49260,220317,BANKNIFTY,36466.65,36481.45,36463.15,36474.55
19392,49320,220317,BANKNIFTY,36477.25,36480.3,36470.8,36473.05
19393,49380,220317,BANKNIFTY,36475.4,36486.1,36474.55,36485.55
19394,49440,220317,BANKNIFTY,36486.7,36493.5,36468.05,36468.7
19395,49500,220317,BANKNIFTY,36469.35,36478.6,36424.3,36428.35
19396,49560,220317,BANKNIFTY,36433.4,36468.4,36427.0,36455.5
19397,49620,220317,BANKNIFTY,36456.3,36488.7,36453.1,36484.35
19398,49680,220317,BANKNIFTY,36483.75,36486.5,36478.15,36481.45
19399,49740,220317,BANKNIFTY,36483.25,36507.95,36483.25,36498.0
19400,49800,220317,BANKNIFTY,36500.8,36514.5,36496.75,36504.15
19401,49860,220317,BANKNIFTY,36499.65,36504.65,36485.05,36500.75
19402,49920,220317,BANKNIFTY,36503.55,36505.15,36494.05,36503.45
19403,49980,220317,BANKNIFTY,36504.5,36523.15,36503.55,36518.65
19404,50040,220317,BANKNIFTY,36524.05,36526.85,36514.45,36521.95
19405,50100,220317,BANKNIFTY,36521.7,36539.8,36513.2,36537.4
19406,50160,220317,BANKNIFTY,36541.2,36541.2,36523.65,36525.9
19407,50220,220317,BANKNIFTY,36525.15,36533.35,36525.15,36526.75
19408,50280,220317,BANKNIFTY,36528.35,36549.35,36528.35,36533.95
19409,50340,220317,BANKNIFTY,36535.8,36535.8,36516.45,36517.35
19410,50400,220317,BANKNIFTY,36518.75,36529.95,36496.8,36529.95
19411,50460,220317,BANKNIFTY,36527.2,36534.55,36522.2,36528.85
19412,50520,220317,BANKNIFTY,36529.55,36531.0,36520.1,36520.1
19413,50580,220317,BANKNIFTY,36521.7,36523.85,36511.95,36518.9
19414,50640,220317,BANKNIFTY,36518.9,36526.85,36515.85,36522.8
19415,50700,220317,BANKNIFTY,36525.25,36533.65,36524.25,36531.9
19416,50760,220317,BANKNIFTY,36531.95,36534.4,36525.1,36533.6
19417,50820,220317,BANKNIFTY,36532.85,36566.05,36532.85,36561.5
19418,50880,220317,BANKNIFTY,36562.4,36610.55,36562.4,36606.65
19419,50940,220317,BANKNIFTY,36608.15,36609.0,36587.05,36591.65
19420,51000,220317,BANKNIFTY,36590.1,36602.85,36575.15,36575.15
19421,51060,220317,BANKNIFTY,36574.5,36578.15,36550.0,36563.45
19422,51120,220317,BANKNIFTY,36563.75,36567.35,36551.6,36551.6
19423,51180,220317,BANKNIFTY,36551.9,36555.75,36508.5,36512.15
19424,51240,220317,BANKNIFTY,36512.05,36549.95,36511.75,36541.1
19425,51300,220317,BANKNIFTY,36542.75,36544.6,36520.95,36541.5
19426,51360,220317,BANKNIFTY,36541.1,36541.2,36525.35,36536.15
19427,51420,220317,BANKNIFTY,36536.9,36539.0,36530.3,36533.8
19428,51480,220317,BANKNIFTY,36534.8,36536.65,36531.1,36536.4
19429,51540,220317,BANKNIFTY,36536.05,36554.9,36536.05,36552.5
19430,51600,220317,BANKNIFTY,36554.2,36554.2,36539.85,36546.2
19431,51660,220317,BANKNIFTY,36545.05,36559.8,36543.05,36557.7
19432,51720,220317,BANKNIFTY,36557.1,36566.15,36553.85,36566.15
19433,51780,220317,BANKNIFTY,36565.2,36571.9,36552.75,36555.9
19434,51840,220317,BANKNIFTY,36557.6,36561.8,36555.55,36559.55
19435,51900,220317,BANKNIFTY,36557.6,36558.15,36544.4,36547.65
19436,51960,220317,BANKNIFTY,36549.0,36549.0,36534.85,36539.7
19437,52020,220317,BANKNIFTY,36536.65,36543.05,36534.8,36543.05
19438,52080,220317,BANKNIFTY,36541.95,36562.0,36541.95,36561.45
19439,52140,220317,BANKNIFTY,36566.9,36566.9,36552.85,36555.0
19440,52200,220317,BANKNIFTY,36553.8,36562.05,36553.7,36559.35
19441,52260,220317,BANKNIFTY,36561.9,36565.15,36559.05,36562.65
19442,52320,220317,BANKNIFTY,36564.6,36570.9,36563.3,36565.4
19443,52380,220317,BANKNIFTY,36566.0,36569.85,36555.85,36555.85
19444,52440,220317,BANKNIFTY,36557.4,36577.65,36557.4,36575.9
19445,52500,220317,BANKNIFTY,36575.25,36583.0,36569.75,36572.25
19446,52560,220317,BANKNIFTY,36571.35,36571.35,36564.3,36569.5
19447,52620,220317,BANKNIFTY,36569.8,36569.8,36526.85,36537.15
19448,52680,220317,BANKNIFTY,36536.45,36537.25,36531.05,36531.05
19449,52740,220317,BANKNIFTY,36531.15,36531.9,36514.8,36531.15
19450,52800,220317,BANKNIFTY,36531.3,36533.85,36517.85,36529.15
19451,52860,220317,BANKNIFTY,36531.25,36554.35,36528.8,36547.4
19452,52920,220317,BANKNIFTY,36548.2,36551.25,36534.95,36535.05
19453,52980,220317,BANKNIFTY,36536.35,36537.85,36519.8,36521.5
19454,53040,220317,BANKNIFTY,36523.1,36526.45,36515.3,36525.95
19455,53100,220317,BANKNIFTY,36526.2,36528.8,36519.3,36525.1
19456,53160,220317,BANKNIFTY,36526.15,36526.15,36489.7,36493.95
19457,53220,220317,BANKNIFTY,36496.4,36496.4,36463.45,36493.2
19458,53280,220317,BANKNIFTY,36494.3,36504.0,36482.85,36490.8
19459,53340,220317,BANKNIFTY,36490.65,36490.65,36470.0,36472.05
19460,53400,220317,BANKNIFTY,36471.05,36471.65,36451.7,36469.9
19461,53460,220317,BANKNIFTY,36470.8,36491.85,36470.8,36482.7
19462,53520,220317,BANKNIFTY,36483.75,36503.8,36482.3,36500.75
19463,53580,220317,BANKNIFTY,36499.0,36529.0,36492.85,36524.2
19464,53640,220317,BANKNIFTY,36523.9,36523.9,36496.4,36498.8
19465,53700,220317,BANKNIFTY,36497.15,36498.55,36474.85,36489.4
19466,53760,220317,BANKNIFTY,36490.4,36493.9,36483.05,36483.05
19467,53820,220317,BANKNIFTY,36483.4,36506.9,36471.55,36505.5
19468,53880,220317,BANKNIFTY,36505.45,36505.65,36484.35,36499.25
19469,53940,220317,BANKNIFTY,36498.65,36521.55,36495.45,36510.85
19470,54000,220317,BANKNIFTY,36511.2,36511.4,36466.35,36496.9
19471,54060,220317,BANKNIFTY,36496.55,36499.2,36465.75,36465.75
19472,54120,220317,BANKNIFTY,36464.95,36469.05,36438.75,36457.3
19473,54180,220317,BANKNIFTY,36456.9,36478.8,36447.8,36473.95
19474,54240,220317,BANKNIFTY,36475.3,36516.75,36475.3,36493.4
19475,54300,220317,BANKNIFTY,36497.9,36506.15,36461.05,36461.2
19476,54360,220317,BANKNIFTY,36462.5,36482.55,36457.45,36479.4
19477,54420,220317,BANKNIFTY,36480.55,36482.55,36462.3,36463.75
19478,54480,220317,BANKNIFTY,36463.15,36469.2,36456.4,36468.95
19479,54540,220317,BANKNIFTY,36467.2,36473.05,36465.7,36469.6
19480,54600,220317,BANKNIFTY,36468.8,36468.8,36427.15,36430.75
19481,54660,220317,BANKNIFTY,36432.0,36432.0,36383.85,36383.85
19482,54720,220317,BANKNIFTY,36383.95,36427.0,36369.7,36421.8
19483,54780,220317,BANKNIFTY,36423.15,36425.55,36406.05,36420.45
19484,54840,220317,BANKNIFTY,36420.95,36426.7,36407.2,36407.25
19485,54900,220317,BANKNIFTY,36409.4,36423.4,36389.35,36422.75
19486,54960,220317,BANKNIFTY,36430.75,36458.4,36426.8,36426.8
19487,55020,220317,BANKNIFTY,36427.85,36427.85,36411.5,36411.5
19488,55080,220317,BANKNIFTY,36411.35,36418.95,36404.2,36412.45
19489,55140,220317,BANKNIFTY,36412.9,36413.6,36408.7,36412.65
19490,55200,220317,BANKNIFTY,36412.1,36422.9,36408.7,36410.25
19491,55260,220317,BANKNIFTY,36408.05,36414.35,36402.7,36403.7
19492,55320,220317,BANKNIFTY,36403.7,36405.25,36396.3,36398.3
19493,55380,220317,BANKNIFTY,36398.45,36404.0,36394.65,36401.05
19494,55440,220317,BANKNIFTY,36399.65,36406.9,36399.65,36402.45
19495,55500,220317,BANKNIFTY,36402.35,36402.5,36387.8,36391.45
19496,55560,220317,BANKNIFTY,36389.9,36392.2,36387.25,36387.25
19497,55620,220317,BANKNIFTY,36384.3,36394.95,36372.7,36372.7
19498,55680,220317,BANKNIFTY,36373.65,36394.35,36370.4,36394.35
19499,55740,220317,BANKNIFTY,36389.25,36397.75,36354.5,36388.55
19500,33300,220321,BANKNIFTY,36545.85,36575.25,36405.9,36441.3
19501,33360,220321,BANKNIFTY,36441.95,36449.3,36313.8,36325.35
19502,33420,220321,BANKNIFTY,36324.45,36324.45,36251.3,36251.8
19503,33480,220321,BANKNIFTY,36251.7,36285.95,36247.5,36270.6
19504,33540,220321,BANKNIFTY,36267.2,36286.8,36252.05,36275.65
19505,33600,220321,BANKNIFTY,36276.25,36276.25,36201.0,36229.75
19506,33660,220321,BANKNIFTY,36220.4,36229.25,36192.3,36210.95
19507,33720,220321,BANKNIFTY,36211.75,36220.3,36190.6,36195.5
19508,33780,220321,BANKNIFTY,36192.95,36246.2,36177.35,36241.95
19509,33840,220321,BANKNIFTY,36240.45,36265.8,36239.95,36264.85
19510,33900,220321,BANKNIFTY,36262.9,36312.1,36255.55,36302.75
19511,33960,220321,BANKNIFTY,36300.25,36339.7,36298.3,36334.35
19512,34020,220321,BANKNIFTY,36336.3,36340.7,36311.4,36339.6
19513,34080,220321,BANKNIFTY,36340.55,36357.45,36331.3,36331.45
19514,34140,220321,BANKNIFTY,36333.1,36336.7,36317.8,36319.95
19515,34200,220321,BANKNIFTY,36325.35,36325.75,36277.45,36280.2
19516,34260,220321,BANKNIFTY,36279.2,36282.3,36255.15,36274.35
19517,34320,220321,BANKNIFTY,36273.65,36279.85,36255.7,36267.4
19518,34380,220321,BANKNIFTY,36266.1,36290.25,36265.0,36283.7
19519,34440,220321,BANKNIFTY,36283.3,36283.3,36212.35,36212.35
19520,34500,220321,BANKNIFTY,36212.35,36229.35,36190.8,36208.55
19521,34560,220321,BANKNIFTY,36201.6,36246.55,36197.75,36226.95
19522,34620,220321,BANKNIFTY,36229.8,36278.45,36219.2,36273.2
19523,34680,220321,BANKNIFTY,36273.5,36273.5,36208.8,36208.8
19524,34740,220321,BANKNIFTY,36205.75,36217.35,36205.35,36209.7
19525,34800,220321,BANKNIFTY,36212.45,36212.7,36164.75,36166.95
19526,34860,220321,BANKNIFTY,36167.6,36183.2,36148.45,36181.45
19527,34920,220321,BANKNIFTY,36183.35,36213.4,36182.3,36211.0
19528,34980,220321,BANKNIFTY,36212.55,36218.85,36197.05,36207.5
19529,35040,220321,BANKNIFTY,36204.65,36207.15,36189.9,36195.25
19530,35100,220321,BANKNIFTY,36191.45,36191.45,36160.05,36167.7
19531,35160,220321,BANKNIFTY,36168.1,36200.8,36167.45,36200.8
19532,35220,220321,BANKNIFTY,36203.4,36219.5,36168.45,36169.95
19533,35280,220321,BANKNIFTY,36172.55,36191.55,36171.1,36183.25
19534,35340,220321,BANKNIFTY,36184.45,36184.55,36148.9,36156.4
19535,35400,220321,BANKNIFTY,36154.95,36164.35,36133.8,36157.8
19536,35460,220321,BANKNIFTY,36157.45,36174.9,36153.55,36174.9
19537,35520,220321,BANKNIFTY,36178.95,36179.75,36156.6,36158.75
19538,35580,220321,BANKNIFTY,36162.4,36167.7,36159.2,36159.45
19539,35640,220321,BANKNIFTY,36161.7,36162.45,36136.1,36137.35
19540,35700,220321,BANKNIFTY,36140.0,36141.45,36113.65,36132.05
19541,35760,220321,BANKNIFTY,36132.6,36137.1,36121.5,36133.55
19542,35820,220321,BANKNIFTY,36138.9,36195.7,36138.9,36195.7
19543,35880,220321,BANKNIFTY,36195.7,36199.3,36147.55,36149.35
19544,35940,220321,BANKNIFTY,36148.8,36156.15,36130.4,36131.6
19545,36000,220321,BANKNIFTY,36131.35,36151.2,36120.0,36150.1
19546,36060,220321,BANKNIFTY,36147.1,36147.1,36124.35,36145.95
19547,36120,220321,BANKNIFTY,36145.4,36156.7,36141.45,36142.7
19548,36180,220321,BANKNIFTY,36146.8,36150.35,36132.5,36147.45
19549,36240,220321,BANKNIFTY,36147.8,36160.3,36146.45,36152.9
19550,36300,220321,BANKNIFTY,36151.95,36160.05,36143.85,36154.1
19551,36360,220321,BANKNIFTY,36154.8,36178.9,36152.2,36178.9
19552,36420,220321,BANKNIFTY,36175.75,36183.4,36169.95,36180.9
19553,36480,220321,BANKNIFTY,36180.45,36188.45,36180.45,36187.6
19554,36540,220321,BANKNIFTY,36186.65,36215.8,36185.5,36213.6
19555,36600,220321,BANKNIFTY,36213.95,36217.85,36202.25,36202.25
19556,36660,220321,BANKNIFTY,36205.05,36206.85,36183.55,36187.25
19557,36720,220321,BANKNIFTY,36188.15,36189.55,36171.6,36188.1
19558,36780,220321,BANKNIFTY,36189.95,36190.6,36175.6,36179.8
19559,36840,220321,BANKNIFTY,36180.55,36180.8,36151.5,36155.0
19560,36900,220321,BANKNIFTY,36155.5,36158.55,36137.6,36138.15
19561,36960,220321,BANKNIFTY,36139.05,36152.4,36136.85,36142.55
19562,37020,220321,BANKNIFTY,36142.4,36142.4,36123.1,36129.0
19563,37080,220321,BANKNIFTY,36127.3,36140.75,36127.3,36140.6
19564,37140,220321,BANKNIFTY,36138.45,36151.05,36130.55,36147.6
19565,37200,220321,BANKNIFTY,36148.95,36148.95,36123.0,36131.5
19566,37260,220321,BANKNIFTY,36130.8,36131.85,36104.75,36115.9
19567,37320,220321,BANKNIFTY,36116.4,36125.25,36100.95,36107.5
19568,37380,220321,BANKNIFTY,36106.5,36121.25,36098.1,36119.3
19569,37440,220321,BANKNIFTY,36119.2,36126.45,36112.3,36122.55
19570,37500,220321,BANKNIFTY,36121.45,36122.4,36103.75,36118.95
19571,37560,220321,BANKNIFTY,36119.4,36139.65,36115.95,36128.9
19572,37620,220321,BANKNIFTY,36133.65,36143.25,36131.2,36137.6
19573,37680,220321,BANKNIFTY,36139.25,36139.85,36119.45,36121.65
19574,37740,220321,BANKNIFTY,36121.35,36146.2,36119.3,36144.2
19575,37800,220321,BANKNIFTY,36144.9,36159.65,36144.9,36151.7
19576,37860,220321,BANKNIFTY,36148.5,36151.7,36137.05,36137.05
19577,37920,220321,BANKNIFTY,36138.55,36143.2,36130.55,36130.55
19578,37980,220321,BANKNIFTY,36127.1,36139.35,36127.1,36134.6
19579,38040,220321,BANKNIFTY,36136.15,36139.3,36124.95,36125.05
19580,38100,220321,BANKNIFTY,36126.65,36126.65,36109.95,36118.0
19581,38160,220321,BANKNIFTY,36116.9,36127.65,36113.85,36127.65
19582,38220,220321,BANKNIFTY,36126.5,36140.45,36125.9,36140.45
19583,38280,220321,BANKNIFTY,36137.75,36154.05,36136.05,36144.75
19584,38340,220321,BANKNIFTY,36145.0,36149.2,36140.0,36140.0
19585,38400,220321,BANKNIFTY,36139.85,36147.35,36137.15,36141.9
19586,38460,220321,BANKNIFTY,36144.5,36145.3,36137.5,36138.35
19587,38520,220321,BANKNIFTY,36136.95,36140.2,36126.9,36128.9
19588,38580,220321,BANKNIFTY,36129.05,36196.55,36128.85,36186.05
19589,38640,220321,BANKNIFTY,36186.5,36191.25,36181.45,36185.75
19590,38700,220321,BANKNIFTY,36185.2,36198.05,36167.8,36196.75
19591,38760,220321,BANKNIFTY,36196.15,36205.2,36188.7,36191.65
19592,38820,220321,BANKNIFTY,36193.7,36208.9,36191.45,36204.25
19593,38880,220321,BANKNIFTY,36200.05,36210.65,36196.2,36207.5
19594,38940,220321,BANKNIFTY,36208.05,36208.85,36202.75,36202.75
19595,39000,220321,BANKNIFTY,36205.75,36207.5,36195.2,36198.85
19596,39060,220321,BANKNIFTY,36200.2,36200.2,36176.7,36177.1
19597,39120,220321,BANKNIFTY,36178.8,36181.75,36162.85,36164.8
19598,39180,220321,BANKNIFTY,36163.95,36171.3,36154.55,36157.2
19599,39240,220321,BANKNIFTY,36156.85,36159.1,36153.15,36156.65
19600,39300,220321,BANKNIFTY,36154.85,36171.75,36154.4,36159.95
19601,39360,220321,BANKNIFTY,36160.25,36167.9,36160.25,36163.45
19602,39420,220321,BANKNIFTY,36163.9,36172.0,36163.6,36168.85
19603,39480,220321,BANKNIFTY,36171.3,36178.7,36167.8,36174.05
19604,39540,220321,BANKNIFTY,36175.5,36201.15,36175.5,36200.15
19605,39600,220321,BANKNIFTY,36201.55,36233.85,36199.9,36229.55
19606,39660,220321,BANKNIFTY,36230.35,36249.75,36230.35,36245.8
19607,39720,220321,BANKNIFTY,36245.1,36258.5,36245.1,36252.25
19608,39780,220321,BANKNIFTY,36251.1,36256.45,36249.2,36256.45
19609,39840,220321,BANKNIFTY,36255.45,36267.9,36251.6,36260.7
19610,39900,220321,BANKNIFTY,36260.85,36266.55,36258.95,36262.1
19611,39960,220321,BANKNIFTY,36261.45,36284.5,36261.25,36279.8
19612,40020,220321,BANKNIFTY,36281.8,36287.7,36272.95,36274.3
19613,40080,220321,BANKNIFTY,36276.0,36276.0,36261.45,36266.55
19614,40140,220321,BANKNIFTY,36265.9,36289.55,36264.75,36289.55
19615,40200,220321,BANKNIFTY,36288.3,36294.7,36271.8,36274.2
19616,40260,220321,BANKNIFTY,36276.4,36276.4,36249.6,36249.6
19617,40320,220321,BANKNIFTY,36248.4,36253.6,36237.5,36241.75
19618,40380,220321,BANKNIFTY,36243.45,36247.55,36236.65,36244.0
19619,40440,220321,BANKNIFTY,36245.8,36248.05,36229.0,36232.65
19620,40500,220321,BANKNIFTY,36233.05,36236.2,36222.0,36222.75
19621,40560,220321,BANKNIFTY,36220.65,36235.4,36219.7,36235.4
19622,40620,220321,BANKNIFTY,36232.9,36233.9,36225.0,36230.85
19623,40680,220321,BANKNIFTY,36228.4,36248.75,36227.55,36248.05
19624,40740,220321,BANKNIFTY,36246.65,36250.65,36238.55,36248.85
19625,40800,220321,BANKNIFTY,36251.15,36272.2,36249.1,36265.2
19626,40860,220321,BANKNIFTY,36266.15,36275.0,36264.15,36269.2
19627,40920,220321,BANKNIFTY,36270.65,36282.2,36266.05,36280.0
19628,40980,220321,BANKNIFTY,36279.1,36288.1,36277.5,36284.9
19629,41040,220321,BANKNIFTY,36282.5,36287.55,36273.45,36279.1
19630,41100,220321,BANKNIFTY,36282.55,36282.55,36253.7,36254.3
19631,41160,220321,BANKNIFTY,36252.7,36268.7,36252.7,36268.7
19632,41220,220321,BANKNIFTY,36266.1,36270.6,36255.25,36267.75
19633,41280,220321,BANKNIFTY,36265.45,36286.55,36264.95,36286.35
19634,41340,220321,BANKNIFTY,36287.9,36288.05,36272.4,36276.6
19635,41400,220321,BANKNIFTY,36277.9,36287.9,36267.2,36269.05
19636,41460,220321,BANKNIFTY,36265.8,36270.55,36263.8,36265.2
19637,41520,220321,BANKNIFTY,36264.2,36272.05,36261.55,36263.5
19638,41580,220321,BANKNIFTY,36263.0,36272.2,36257.9,36259.5
19639,41640,220321,BANKNIFTY,36259.75,36273.65,36256.75,36261.15
19640,41700,220321,BANKNIFTY,36261.5,36263.2,36254.6,36257.1
19641,41760,220321,BANKNIFTY,36254.25,36266.45,36247.5,36247.5
19642,41820,220321,BANKNIFTY,36249.85,36254.25,36240.75,36243.25
19643,41880,220321,BANKNIFTY,36240.0,36243.5,36228.55,36235.95
19644,41940,220321,BANKNIFTY,36234.55,36237.6,36204.35,36206.85
19645,42000,220321,BANKNIFTY,36205.6,36214.5,36196.95,36214.5
19646,42060,220321,BANKNIFTY,36215.5,36231.6,36213.9,36220.0
19647,42120,220321,BANKNIFTY,36220.15,36221.8,36209.25,36210.6
19648,42180,220321,BANKNIFTY,36207.2,36217.55,36199.45,36214.1
19649,42240,220321,BANKNIFTY,36211.55,36215.65,36207.65,36211.35
19650,42300,220321,BANKNIFTY,36210.75,36213.95,36180.1,36184.55
19651,42360,220321,BANKNIFTY,36182.8,36188.95,36172.25,36177.7
19652,42420,220321,BANKNIFTY,36172.9,36184.2,36163.3,36165.4
19653,42480,220321,BANKNIFTY,36164.65,36183.75,36161.2,36179.65
19654,42540,220321,BANKNIFTY,36176.6,36178.6,36171.2,36174.05
19655,42600,220321,BANKNIFTY,36174.15,36174.25,36151.35,36157.75
19656,42660,220321,BANKNIFTY,36157.25,36165.75,36154.0,36160.35
19657,42720,220321,BANKNIFTY,36162.15,36166.4,36156.95,36161.95
19658,42780,220321,BANKNIFTY,36161.15,36175.75,36159.35,36175.45
19659,42840,220321,BANKNIFTY,36175.7,36177.7,36158.85,36169.75
19660,42900,220321,BANKNIFTY,36170.35,36174.7,36159.65,36161.75
19661,42960,220321,BANKNIFTY,36161.55,36168.9,36158.05,36165.3
19662,43020,220321,BANKNIFTY,36164.35,36180.7,36161.8,36177.35
19663,43080,220321,BANKNIFTY,36178.4,36185.65,36177.3,36182.7
19664,43140,220321,BANKNIFTY,36185.3,36185.3,36169.95,36177.05
19665,43200,220321,BANKNIFTY,36174.85,36177.85,36156.75,36163.9
19666,43260,220321,BANKNIFTY,36165.7,36165.75,36148.2,36153.2
19667,43320,220321,BANKNIFTY,36152.45,36153.85,36142.85,36149.9
19668,43380,220321,BANKNIFTY,36151.0,36172.9,36149.4,36169.25
19669,43440,220321,BANKNIFTY,36167.75,36171.85,36155.65,36158.35
19670,43500,220321,BANKNIFTY,36155.4,36163.75,36155.4,36161.8
19671,43560,220321,BANKNIFTY,36161.2,36171.05,36160.4,36162.8
19672,43620,220321,BANKNIFTY,36162.45,36184.45,36157.45,36182.9
19673,43680,220321,BANKNIFTY,36182.95,36193.1,36182.0,36191.8
19674,43740,220321,BANKNIFTY,36191.9,36196.7,36187.6,36195.6
19675,43800,220321,BANKNIFTY,36196.65,36202.75,36186.55,36187.45
19676,43860,220321,BANKNIFTY,36184.6,36186.35,36161.7,36165.8
19677,43920,220321,BANKNIFTY,36163.3,36168.85,36153.6,36155.3
19678,43980,220321,BANKNIFTY,36154.35,36156.1,36132.7,36140.95
19679,44040,220321,BANKNIFTY,36139.1,36146.7,36134.9,36141.05
19680,44100,220321,BANKNIFTY,36139.35,36141.65,36132.45,36134.3
19681,44160,220321,BANKNIFTY,36137.65,36153.45,36135.55,36149.55
19682,44220,220321,BANKNIFTY,36149.25,36158.45,36148.85,36154.2
19683,44280,220321,BANKNIFTY,36152.25,36165.1,36150.65,36160.0
19684,44340,220321,BANKNIFTY,36159.6,36167.6,36157.75,36164.55
19685,44400,220321,BANKNIFTY,36162.4,36164.4,36152.6,36157.5
19686,44460,220321,BANKNIFTY,36157.8,36159.2,36149.0,36153.7
19687,44520,220321,BANKNIFTY,36153.65,36159.3,36151.25,36154.8
